countyFIPS,County Name,State,StateFIPS,Dates,cases,deaths,population,new_cases,new_deaths
6037,Los Angeles County,CA,6,2022-10-12,3278705,33462,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-13,3285127,33521,10039107,6422.0,59.0
6037,Los Angeles County,CA,6,2022-10-14,3285127,33521,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-15,3285127,33521,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-16,3289529,33526,10039107,4402.0,5.0
6037,Los Angeles County,CA,6,2022-10-17,3289544,33526,10039107,15.0,0.0
6037,Los Angeles County,CA,6,2022-10-18,3289556,33526,10039107,12.0,0.0
6037,Los Angeles County,CA,6,2022-10-19,3289556,33526,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-20,3289556,33526,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-21,3289556,33526,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-22,3289556,33526,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-23,3289556,33526,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-24,3298257,33674,10039107,8701.0,148.0
6037,Los Angeles County,CA,6,2022-10-25,3298293,33674,10039107,36.0,0.0
6037,Los Angeles County,CA,6,2022-10-26,3298293,33674,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-27,3298293,33674,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-28,3298293,33674,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-29,3298293,33674,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-30,3298293,33674,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-10-31,3298293,33674,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-01,3298293,33674,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-02,3298293,33674,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-03,3298293,33674,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-04,3304172,33729,10039107,5879.0,55.0
6037,Los Angeles County,CA,6,2022-11-05,3304172,33729,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-06,3304172,33729,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-07,3304172,33729,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-08,3311391,33778,10039107,7219.0,49.0
6037,Los Angeles County,CA,6,2022-11-09,3311391,33778,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-10,3311391,33778,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-11,3311391,33778,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-12,3311391,33778,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-13,3311391,33778,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-14,3324636,33885,10039107,13245.0,107.0
6037,Los Angeles County,CA,6,2022-11-15,3326540,33892,10039107,1904.0,7.0
6037,Los Angeles County,CA,6,2022-11-16,3320151,33826,10039107,-6389.0,-66.0
6037,Los Angeles County,CA,6,2022-11-17,3320151,33826,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-18,3320151,33826,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-19,3320151,33826,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-20,3320151,33826,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-21,3320151,33826,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-22,3339211,33934,10039107,19060.0,108.0
6037,Los Angeles County,CA,6,2022-11-23,3332068,33879,10039107,-7143.0,-55.0
6037,Los Angeles County,CA,6,2022-11-24,3332068,33879,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-25,3332068,33879,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-26,3332068,33879,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-27,3332068,33879,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-11-28,3346626,33934,10039107,14558.0,55.0
6037,Los Angeles County,CA,6,2022-11-29,3346699,33934,10039107,73.0,0.0
6037,Los Angeles County,CA,6,2022-11-30,3346699,33934,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-01,3346699,33934,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-02,3346699,33934,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-03,3346699,33934,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-04,3346699,33934,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-05,3370534,34004,10039107,23835.0,70.0
6037,Los Angeles County,CA,6,2022-12-06,3370646,34006,10039107,112.0,2.0
6037,Los Angeles County,CA,6,2022-12-07,3370646,34006,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-08,3370646,34006,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-09,3370646,34006,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-10,3370646,34006,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-11,3370646,34006,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-12,3370646,34006,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-13,3370646,34006,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-14,3390076,34111,10039107,19430.0,105.0
6037,Los Angeles County,CA,6,2022-12-15,3390076,34111,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-16,3390076,34111,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-17,3390076,34111,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-18,3390076,34111,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-19,3409130,34321,10039107,19054.0,210.0
6037,Los Angeles County,CA,6,2022-12-20,3411742,34326,10039107,2612.0,5.0
6037,Los Angeles County,CA,6,2022-12-21,3414187,34336,10039107,2445.0,10.0
6037,Los Angeles County,CA,6,2022-12-22,3416156,34351,10039107,1969.0,15.0
6037,Los Angeles County,CA,6,2022-12-23,3417660,34356,10039107,1504.0,5.0
6037,Los Angeles County,CA,6,2022-12-24,3419029,34356,10039107,1369.0,0.0
6037,Los Angeles County,CA,6,2022-12-25,3419672,34356,10039107,643.0,0.0
6037,Los Angeles County,CA,6,2022-12-26,3420005,34356,10039107,333.0,0.0
6037,Los Angeles County,CA,6,2022-12-27,3420119,34356,10039107,114.0,0.0
6037,Los Angeles County,CA,6,2022-12-28,3420119,34356,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-29,3420119,34356,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-30,3420119,34356,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2022-12-31,3420119,34356,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2023-01-01,3420119,34356,10039107,0.0,0.0
6037,Los Angeles County,CA,6,2023-01-02,3420119,34356,10039107,0.0,0.0
6039,Madera County,CA,6,2022-05-30,38178,368,157327,36.0,0.0
6039,Madera County,CA,6,2022-05-31,38191,368,157327,13.0,0.0
6039,Madera County,CA,6,2022-06-01,38211,368,157327,20.0,0.0
6039,Madera County,CA,6,2022-06-02,38220,368,157327,9.0,0.0
6039,Madera County,CA,6,2022-06-03,38220,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-06-04,38220,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-06-05,38220,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-06-06,38441,368,157327,221.0,0.0
6039,Madera County,CA,6,2022-06-07,38441,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-06-08,38441,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-06-09,38441,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-06-10,38603,368,157327,162.0,0.0
6039,Madera County,CA,6,2022-06-11,38603,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-06-12,38808,368,157327,205.0,0.0
6039,Madera County,CA,6,2022-06-13,38813,368,157327,5.0,0.0
6039,Madera County,CA,6,2022-06-14,38882,368,157327,69.0,0.0
6039,Madera County,CA,6,2022-06-15,38895,368,157327,13.0,0.0
6039,Madera County,CA,6,2022-06-16,38896,368,157327,1.0,0.0
6039,Madera County,CA,6,2022-06-17,39134,368,157327,238.0,0.0
6039,Madera County,CA,6,2022-06-18,39174,368,157327,40.0,0.0
6039,Madera County,CA,6,2022-06-19,39193,368,157327,19.0,0.0
6039,Madera County,CA,6,2022-06-20,39210,368,157327,17.0,0.0
6039,Madera County,CA,6,2022-06-21,39275,368,157327,65.0,0.0
6039,Madera County,CA,6,2022-06-22,39303,368,157327,28.0,0.0
6039,Madera County,CA,6,2022-06-23,39317,368,157327,14.0,0.0
6039,Madera County,CA,6,2022-06-24,39484,368,157327,167.0,0.0
6039,Madera County,CA,6,2022-06-25,39526,368,157327,42.0,0.0
6039,Madera County,CA,6,2022-06-26,39542,368,157327,16.0,0.0
6039,Madera County,CA,6,2022-06-27,39552,368,157327,10.0,0.0
6039,Madera County,CA,6,2022-06-28,39552,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-06-29,39765,368,157327,213.0,0.0
6039,Madera County,CA,6,2022-06-30,39823,368,157327,58.0,0.0
6039,Madera County,CA,6,2022-07-01,39874,368,157327,51.0,0.0
6039,Madera County,CA,6,2022-07-02,39940,368,157327,66.0,0.0
6039,Madera County,CA,6,2022-07-03,39983,368,157327,43.0,0.0
6039,Madera County,CA,6,2022-07-04,40013,368,157327,30.0,0.0
6039,Madera County,CA,6,2022-07-05,40040,368,157327,27.0,0.0
6039,Madera County,CA,6,2022-07-06,40134,368,157327,94.0,0.0
6039,Madera County,CA,6,2022-07-07,40219,368,157327,85.0,0.0
6039,Madera County,CA,6,2022-07-08,40288,368,157327,69.0,0.0
6039,Madera County,CA,6,2022-07-09,40366,368,157327,78.0,0.0
6039,Madera County,CA,6,2022-07-10,40420,368,157327,54.0,0.0
6039,Madera County,CA,6,2022-07-11,40376,368,157327,-44.0,0.0
6039,Madera County,CA,6,2022-07-12,40376,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-07-13,40376,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-07-14,40739,368,157327,363.0,0.0
6039,Madera County,CA,6,2022-07-15,40792,368,157327,53.0,0.0
6039,Madera County,CA,6,2022-07-16,40883,368,157327,91.0,0.0
6039,Madera County,CA,6,2022-07-17,40940,368,157327,57.0,0.0
6039,Madera County,CA,6,2022-07-18,40976,368,157327,36.0,0.0
6039,Madera County,CA,6,2022-07-19,41070,368,157327,94.0,0.0
6039,Madera County,CA,6,2022-07-20,41117,368,157327,47.0,0.0
6039,Madera County,CA,6,2022-07-21,41143,368,157327,26.0,0.0
6039,Madera County,CA,6,2022-07-22,41334,368,157327,191.0,0.0
6039,Madera County,CA,6,2022-07-23,41391,368,157327,57.0,0.0
6039,Madera County,CA,6,2022-07-24,41409,368,157327,18.0,0.0
6039,Madera County,CA,6,2022-07-25,41421,368,157327,12.0,0.0
6039,Madera County,CA,6,2022-07-26,41421,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-07-27,41711,368,157327,290.0,0.0
6039,Madera County,CA,6,2022-07-28,41769,368,157327,58.0,0.0
6039,Madera County,CA,6,2022-07-29,41842,368,157327,73.0,0.0
6039,Madera County,CA,6,2022-07-30,41889,368,157327,47.0,0.0
6039,Madera County,CA,6,2022-07-31,41910,368,157327,21.0,0.0
6039,Madera County,CA,6,2022-08-01,41916,368,157327,6.0,0.0
6039,Madera County,CA,6,2022-08-02,42074,368,157327,158.0,0.0
6039,Madera County,CA,6,2022-08-03,42121,368,157327,47.0,0.0
6039,Madera County,CA,6,2022-08-04,42137,368,157327,16.0,0.0
6039,Madera County,CA,6,2022-08-05,42278,368,157327,141.0,0.0
6039,Madera County,CA,6,2022-08-06,42319,368,157327,41.0,0.0
6039,Madera County,CA,6,2022-08-07,42342,368,157327,23.0,0.0
6039,Madera County,CA,6,2022-08-08,42348,368,157327,6.0,0.0
6039,Madera County,CA,6,2022-08-09,42465,368,157327,117.0,0.0
6039,Madera County,CA,6,2022-08-10,42500,368,157327,35.0,0.0
6039,Madera County,CA,6,2022-08-11,42515,368,157327,15.0,0.0
6039,Madera County,CA,6,2022-08-12,42612,368,157327,97.0,0.0
6039,Madera County,CA,6,2022-08-13,42652,368,157327,40.0,0.0
6039,Madera County,CA,6,2022-08-14,42671,368,157327,19.0,0.0
6039,Madera County,CA,6,2022-08-15,42675,368,157327,4.0,0.0
6039,Madera County,CA,6,2022-08-16,42762,368,157327,87.0,0.0
6039,Madera County,CA,6,2022-08-17,42808,368,157327,46.0,0.0
6039,Madera County,CA,6,2022-08-18,42820,368,157327,12.0,0.0
6039,Madera County,CA,6,2022-08-19,42927,368,157327,107.0,0.0
6039,Madera County,CA,6,2022-08-20,42964,368,157327,37.0,0.0
6039,Madera County,CA,6,2022-08-21,42976,368,157327,12.0,0.0
6039,Madera County,CA,6,2022-08-22,42982,368,157327,6.0,0.0
6039,Madera County,CA,6,2022-08-23,43060,368,157327,78.0,0.0
6039,Madera County,CA,6,2022-08-24,43088,368,157327,28.0,0.0
6039,Madera County,CA,6,2022-08-25,43103,368,157327,15.0,0.0
6039,Madera County,CA,6,2022-08-26,43211,368,157327,108.0,0.0
6039,Madera County,CA,6,2022-08-27,43253,368,157327,42.0,0.0
6039,Madera County,CA,6,2022-08-28,43266,368,157327,13.0,0.0
6039,Madera County,CA,6,2022-08-29,43267,368,157327,1.0,0.0
6039,Madera County,CA,6,2022-08-30,43267,368,157327,0.0,0.0
6039,Madera County,CA,6,2022-08-31,43389,369,157327,122.0,1.0
6039,Madera County,CA,6,2022-09-01,43401,369,157327,12.0,0.0
6039,Madera County,CA,6,2022-09-02,43401,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-03,43401,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-04,43401,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-05,43531,369,157327,130.0,0.0
6039,Madera County,CA,6,2022-09-06,43531,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-07,43531,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-08,43531,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-09,43531,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-10,43597,369,157327,66.0,0.0
6039,Madera County,CA,6,2022-09-11,43597,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-12,43597,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-13,43597,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-14,43597,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-15,43780,369,157327,183.0,0.0
6039,Madera County,CA,6,2022-09-16,43780,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-17,43780,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-18,43780,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-19,43780,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-20,43780,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-21,43780,369,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-22,43908,370,157327,128.0,1.0
6039,Madera County,CA,6,2022-09-23,43908,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-24,43908,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-25,43945,370,157327,37.0,0.0
6039,Madera County,CA,6,2022-09-26,43948,370,157327,3.0,0.0
6039,Madera County,CA,6,2022-09-27,43951,370,157327,3.0,0.0
6039,Madera County,CA,6,2022-09-28,43951,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-29,43951,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-09-30,43951,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-01,43951,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-02,43951,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-03,43951,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-04,43951,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-05,44027,370,157327,76.0,0.0
6039,Madera County,CA,6,2022-10-06,44027,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-07,44027,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-08,44027,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-09,44027,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-10,44027,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-11,44027,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-12,44027,370,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-13,44076,371,157327,49.0,1.0
6039,Madera County,CA,6,2022-10-14,44076,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-15,44076,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-16,44112,371,157327,36.0,0.0
6039,Madera County,CA,6,2022-10-17,44112,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-18,44119,371,157327,7.0,0.0
6039,Madera County,CA,6,2022-10-19,44119,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-20,44119,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-21,44119,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-22,44119,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-23,44119,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-24,44167,371,157327,48.0,0.0
6039,Madera County,CA,6,2022-10-25,44170,371,157327,3.0,0.0
6039,Madera County,CA,6,2022-10-26,44170,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-27,44170,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-28,44170,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-29,44170,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-30,44170,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-10-31,44170,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-01,44170,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-02,44170,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-03,44170,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-04,44227,371,157327,57.0,0.0
6039,Madera County,CA,6,2022-11-05,44227,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-06,44227,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-07,44227,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-08,44279,371,157327,52.0,0.0
6039,Madera County,CA,6,2022-11-09,44279,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-10,44279,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-11,44279,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-12,44279,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-13,44279,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-14,44401,377,157327,122.0,6.0
6039,Madera County,CA,6,2022-11-15,44418,377,157327,17.0,0.0
6039,Madera County,CA,6,2022-11-16,44371,371,157327,-47.0,-6.0
6039,Madera County,CA,6,2022-11-17,44371,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-18,44371,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-19,44371,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-20,44371,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-21,44371,371,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-22,44581,377,157327,210.0,6.0
6039,Madera County,CA,6,2022-11-23,44501,375,157327,-80.0,-2.0
6039,Madera County,CA,6,2022-11-24,44501,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-25,44501,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-26,44501,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-27,44501,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-28,44648,375,157327,147.0,0.0
6039,Madera County,CA,6,2022-11-29,44648,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-11-30,44648,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-01,44648,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-02,44648,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-03,44648,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-04,44648,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-05,44886,377,157327,238.0,2.0
6039,Madera County,CA,6,2022-12-06,44900,377,157327,14.0,0.0
6039,Madera County,CA,6,2022-12-07,44900,377,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-08,44900,377,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-09,44900,377,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-10,44900,377,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-11,44900,377,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-12,44900,377,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-13,44900,377,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-14,45129,375,157327,229.0,-2.0
6039,Madera County,CA,6,2022-12-15,45129,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-16,45129,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-17,45129,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-18,45129,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-19,45294,375,157327,165.0,0.0
6039,Madera County,CA,6,2022-12-20,45323,375,157327,29.0,0.0
6039,Madera County,CA,6,2022-12-21,45354,375,157327,31.0,0.0
6039,Madera County,CA,6,2022-12-22,45385,375,157327,31.0,0.0
6039,Madera County,CA,6,2022-12-23,45395,375,157327,10.0,0.0
6039,Madera County,CA,6,2022-12-24,45424,375,157327,29.0,0.0
6039,Madera County,CA,6,2022-12-25,45434,375,157327,10.0,0.0
6039,Madera County,CA,6,2022-12-26,45437,375,157327,3.0,0.0
6039,Madera County,CA,6,2022-12-27,45446,375,157327,9.0,0.0
6039,Madera County,CA,6,2022-12-28,45446,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-29,45446,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-30,45446,375,157327,0.0,0.0
6039,Madera County,CA,6,2022-12-31,45446,375,157327,0.0,0.0
6039,Madera County,CA,6,2023-01-01,45446,375,157327,0.0,0.0
6039,Madera County,CA,6,2023-01-02,45446,375,157327,0.0,0.0
6041,Marin County,CA,6,2022-05-30,37717,294,258826,99.0,1.0
6041,Marin County,CA,6,2022-05-31,37752,294,258826,35.0,0.0
6041,Marin County,CA,6,2022-06-01,37837,294,258826,85.0,0.0
6041,Marin County,CA,6,2022-06-02,37874,294,258826,37.0,0.0
6041,Marin County,CA,6,2022-06-03,37874,294,258826,0.0,0.0
6041,Marin County,CA,6,2022-06-04,37874,294,258826,0.0,0.0
6041,Marin County,CA,6,2022-06-05,37874,294,258826,0.0,0.0
6041,Marin County,CA,6,2022-06-06,38334,294,258826,460.0,0.0
6041,Marin County,CA,6,2022-06-07,38334,294,258826,0.0,0.0
6041,Marin County,CA,6,2022-06-08,38334,294,258826,0.0,0.0
6041,Marin County,CA,6,2022-06-09,38334,294,258826,0.0,0.0
6041,Marin County,CA,6,2022-06-10,38589,294,258826,255.0,0.0
6041,Marin County,CA,6,2022-06-11,38589,294,258826,0.0,0.0
6041,Marin County,CA,6,2022-06-12,38987,294,258826,398.0,0.0
6041,Marin County,CA,6,2022-06-13,39023,294,258826,36.0,0.0
6041,Marin County,CA,6,2022-06-14,39173,294,258826,150.0,0.0
6041,Marin County,CA,6,2022-06-15,39209,294,258826,36.0,0.0
6041,Marin County,CA,6,2022-06-16,39210,294,258826,1.0,0.0
6041,Marin County,CA,6,2022-06-17,39527,297,258826,317.0,3.0
6041,Marin County,CA,6,2022-06-18,39659,297,258826,132.0,0.0
6041,Marin County,CA,6,2022-06-19,39730,297,258826,71.0,0.0
6041,Marin County,CA,6,2022-06-20,39766,297,258826,36.0,0.0
6041,Marin County,CA,6,2022-06-21,39871,297,258826,105.0,0.0
6041,Marin County,CA,6,2022-06-22,39943,297,258826,72.0,0.0
6041,Marin County,CA,6,2022-06-23,39975,297,258826,32.0,0.0
6041,Marin County,CA,6,2022-06-24,40203,297,258826,228.0,0.0
6041,Marin County,CA,6,2022-06-25,40296,297,258826,93.0,0.0
6041,Marin County,CA,6,2022-06-26,40360,297,258826,64.0,0.0
6041,Marin County,CA,6,2022-06-27,40393,297,258826,33.0,0.0
6041,Marin County,CA,6,2022-06-28,40393,297,258826,0.0,0.0
6041,Marin County,CA,6,2022-06-29,40778,302,258826,385.0,5.0
6041,Marin County,CA,6,2022-06-30,40886,302,258826,108.0,0.0
6041,Marin County,CA,6,2022-07-01,40990,302,258826,104.0,0.0
6041,Marin County,CA,6,2022-07-02,41074,302,258826,84.0,0.0
6041,Marin County,CA,6,2022-07-03,41146,302,258826,72.0,0.0
6041,Marin County,CA,6,2022-07-04,41208,303,258826,62.0,1.0
6041,Marin County,CA,6,2022-07-05,41278,303,258826,70.0,0.0
6041,Marin County,CA,6,2022-07-06,41395,303,258826,117.0,0.0
6041,Marin County,CA,6,2022-07-07,41496,304,258826,101.0,1.0
6041,Marin County,CA,6,2022-07-08,41564,304,258826,68.0,0.0
6041,Marin County,CA,6,2022-07-09,41643,304,258826,79.0,0.0
6041,Marin County,CA,6,2022-07-10,41729,304,258826,86.0,0.0
6041,Marin County,CA,6,2022-07-11,41612,300,258826,-117.0,-4.0
6041,Marin County,CA,6,2022-07-12,41612,300,258826,0.0,0.0
6041,Marin County,CA,6,2022-07-13,41612,300,258826,0.0,0.0
6041,Marin County,CA,6,2022-07-14,41957,300,258826,345.0,0.0
6041,Marin County,CA,6,2022-07-15,42021,300,258826,64.0,0.0
6041,Marin County,CA,6,2022-07-16,42140,300,258826,119.0,0.0
6041,Marin County,CA,6,2022-07-17,42182,300,258826,42.0,0.0
6041,Marin County,CA,6,2022-07-18,42205,300,258826,23.0,0.0
6041,Marin County,CA,6,2022-07-19,42278,300,258826,73.0,0.0
6041,Marin County,CA,6,2022-07-20,42334,300,258826,56.0,0.0
6041,Marin County,CA,6,2022-07-21,42343,300,258826,9.0,0.0
6041,Marin County,CA,6,2022-07-22,42513,300,258826,170.0,0.0
6041,Marin County,CA,6,2022-07-23,42558,300,258826,45.0,0.0
6041,Marin County,CA,6,2022-07-24,42586,300,258826,28.0,0.0
6041,Marin County,CA,6,2022-07-25,42620,300,258826,34.0,0.0
6041,Marin County,CA,6,2022-07-26,42620,300,258826,0.0,0.0
6041,Marin County,CA,6,2022-07-27,42913,300,258826,293.0,0.0
6041,Marin County,CA,6,2022-07-28,42966,300,258826,53.0,0.0
6041,Marin County,CA,6,2022-07-29,43027,300,258826,61.0,0.0
6041,Marin County,CA,6,2022-07-30,43075,300,258826,48.0,0.0
6041,Marin County,CA,6,2022-07-31,43105,300,258826,30.0,0.0
6041,Marin County,CA,6,2022-08-01,43123,300,258826,18.0,0.0
6041,Marin County,CA,6,2022-08-02,43224,302,258826,101.0,2.0
6041,Marin County,CA,6,2022-08-03,43269,302,258826,45.0,0.0
6041,Marin County,CA,6,2022-08-04,43291,302,258826,22.0,0.0
6041,Marin County,CA,6,2022-08-05,43417,302,258826,126.0,0.0
6041,Marin County,CA,6,2022-08-06,43468,302,258826,51.0,0.0
6041,Marin County,CA,6,2022-08-07,43507,302,258826,39.0,0.0
6041,Marin County,CA,6,2022-08-08,43528,302,258826,21.0,0.0
